상호명,도로명,위도,경도
할리스커피전북대학교,전라북도 전주시 덕진구 건지로,35.8478752783534,127.141116240599
할리스커피전북대덕진,전라북도 전주시 덕진구 덕진광장로,35.8444234617713,127.124902888927
할리스은파유원지DI점,전라북도 군산시 백토로,35.9533786510078,126.702402094918
할리스커피나주빛가람,전라남도 나주시 배멧3길,35.018879096946,126.785743043777
할리스커피,전라남도 무안군 삼향읍 남악3로,34.8122100679221,126.459799154136
할리스전남장흥점,전라남도 장흥군 장흥읍 북부로,34.6839212662084,126.904747308257
할리스커피목포평화,전라남도 목포시 미항로,34.7967248002885,126.43440881184
할리스,전라남도 목포시 옥암로,34.8068906062364,126.425889204233
할리스커피,전라남도 목포시 비파로51번길,34.8013114365387,126.423132267126
할리스순천성가롤로,전라남도 순천시 순광로,34.9637492897578,127.542967639002
할리스커피,전라남도 광양시 공영로,34.935660236589,127.699278269242
할리스커피여수웅천점,전라남도 여수시 예울마루로,34.7464847270163,127.671984011875
할리스순천조례점,전라남도 순천시 충효로,34.9486221930767,127.51493614524
